Airline ID;Source airport ID;Destination airport ID;Distance
543;2121;2104;331.67
2922;2121;2104;331.67
3148;2121;2103;353.96
4533;2121;2074;1493.95
4951;2121;1701;2236.05
2923;2123;7546;1143.61
543;2123;4331;900.36
2923;2123;4331;900.36
2922;2123;4331;900.36
2923;2123;2157;908.24
2923;2123;2134;1289.92
2923;2123;2131;236.59
2922;2123;2131;236.59
2922;2123;2104;670.19
4533;2123;2074;1703.38
2923;2131;7547;555.11
2923;2131;7546;933.71
2923;2131;6749;529.73
2923;2131;6748;506.17
2923;2131;6747;308.16
2922;2131;6747;308.16
2923;2131;5936;598.6
2922;2131;5936;598.6
2923;2131;5935;389.49
2922;2131;5935;389.49
2922;2131;5934;937.12
2923;2131;5932;109.16
2923;2131;5931;567.99
2923;2131;5930;571.4
2923;2131;5928;993.53
2922;2131;5927;373.86
2922;2131;5712;0
543;2131;4331;751.68
2923;2131;4331;751.68
2922;2131;4331;751.68
3148;2131;4331;751.68
2923;2131;2167;1132.59
2922;2131;2167;1132.59
2923;2131;2166;1430.79
2923;2131;2164;501.94
2922;2131;2164;501.94
543;2131;2162;526.87
2923;2131;2162;526.87
2922;2131;2162;526.87
3148;2131;2162;526.87
543;2131;2157;694.16
2923;2131;2157;694.16
2922;2131;2157;694.16
2923;2131;2151;147.13
2922;2131;2142;793.39
2922;2131;2136;799.03
2923;2131;2134;1056.86
2922;2131;2134;1056.86
2923;2131;2123;236.59
2922;2131;2123;236.59
2923;2131;2121;330.58
2922;2131;2121;330.58
2923;2131;2117;392.85
543;2131;2114;406.75
2923;2131;2114;406.75
2922;2131;2114;406.75
2922;2131;2109;1049.85
3148;2131;2109;1049.85
2923;2131;2106;751.25
2922;2131;2106;751.25
543;2131;2104;538.53
2923;2131;2104;538.53
2922;2131;2104;538.53
3148;2131;2104;538.53
3148;2131;2103;605.14
543;2131;2097;657.44
2923;2131;2097;657.44
2922;2131;2097;657.44
4533;2131;2074;1664.49
2922;2134;5933;1089.18
543;2134;4331;1048.8
2922;2134;4331;1048.8
2923;2134;2188;240.78
2922;2134;2188;240.78
2922;2134;2166;445.14
2923;2134;2164;559.29
2922;2134;2162;1538.64
2923;2134;2157;451.52
2922;2134;2157;451.52
2923;2134;2131;1056.86
2922;2134;2131;1056.86
2923;2134;2123;1289.92
2923;2134;2121;753.19
2922;2134;2121;753.19
2923;2134;2109;249.94
2541;2134;2109;249.94
3148;2134;2109;249.94
2922;2134;2104;868.73
2922;2136;2167;391.51
2923;2136;2157;428.2
2922;2136;2131;799.03
2922;2136;2121;555.41
2922;2142;4331;372.63
2922;2142;2131;793.39
2923;2151;4331;803.43
2923;2151;2131;147.13
2923;2157;7546;240.56
2923;2157;5934;271.34
2923;2157;5933;791.06
2923;2157;5712;0
2541;2157;5712;0
543;2157;4331;993.23
2923;2157;4331;993.23
2922;2157;4331;993.23
2923;2157;2194;870.2
329;2157;2191;550.07
2923;2157;2188;549.64
2923;2157;2176;449.02
2922;2157;2176;449.02
2923;2157;2167;804.62
2923;2157;2162;1120.75
2923;2157;2136;428.2
2923;2157;2134;451.52
2922;2157;2134;451.52
543;2157;2131;694.16
2923;2157;2131;694.16
2922;2157;2131;694.16
2923;2157;2123;908.24
2922;2157;2121;363.76
2922;2157;2110;399.87
543;2157;2109;361.73
2923;2157;2109;361.73
2922;2157;2109;361.73
2541;2157;2109;361.73
2922;2157;2106;182.66
543;2157;2104;417.85
2923;2157;2104;417.85
2922;2157;2104;417.85
2923;2157;2097;430.2
4533;2157;2074;1390.02
4951;2157;1701;2493.13
543;2162;4331;1205.05
2923;2162;4331;1205.05
2922;2162;4331;1205.05
197;2162;2922;418.12
2923;2162;2188;1670.37
2923;2162;2157;1120.75
2922;2162;2134;1538.64
543;2162;2131;526.87
2923;2162;2131;526.87
2922;2162;2131;526.87
3148;2162;2131;526.87
2922;2162;2121;785.79
2922;2162;2104;790.09
4533;2162;2074;1631.17
4951;2162;1701;1523.76
543;2164;4331;689.65
2923;2164;4331;689.65
2922;2164;4331;689.65
2923;2164;2134;559.29
2923;2164;2131;501.94
2922;2164;2131;501.94
4533;2164;2074;1642.62
2923;2165;4331;597.66
2923;2166;4331;1202.02
2923;2166;2194;295.53
2922;2166;2167;451.33
2922;2166;2134;445.14
2923;2166;2131;1430.79
2922;2166;2131;1430.79
2923;2167;6747;1023.83
2922;2167;6747;1023.83
543;2167;4331;760.8
2923;2167;4331;760.8
2922;2167;4331;760.8
2923;2167;2188;720.87
2922;2167;2166;451.33
2923;2167;2157;804.62
2922;2167;2136;391.51
2923;2167;2131;1132.59
2922;2167;2131;1132.59
4259;2170;5952;962.25
4259;2170;5804;0
4259;2170;4130;791.41
4259;2170;4057;444.03
4259;2170;4029;2637.92
4329;2170;4029;2637.92
4259;2170;3989;889.44
11857;2170;3989;889.44
5523;2170;3989;889.44
5496;2170;3980;1989.5
4259;2170;3980;1989.5
5496;2170;3977;2294.61
4259;2170;3977;2294.61
5496;2170;3976;2015.76
4259;2170;3941;1297.04
3378;2170;3885;6840.33
4259;2170;3885;6840.33
24;2170;3830;10013.28
4259;2170;3830;10013.28
5265;2170;3830;10013.28
24;2170;3797;9214.32
4259;2170;3797;9214.32
5265;2170;3797;9214.32
16963;2170;3410;604.68
4259;2170;3093;3945.24
4259;2170;2997;3937.73
4259;2170;2939;2113.05
4259;2170;2234;1117.64
4259;2170;2194;2368.22
3778;2170;2194;2368.22
329;2170;2191;2031.78
2183;2170;2188;2021.45
14485;2170;2188;2021.45
4089;2170;2188;2021.45
4259;2170;2188;2021.45
2222;2170;2179;1998.08
4259;2170;2179;1998.08
4349;2170;2179;1998.08
5496;2170;2177;238.03
3490;2170;2177;238.03
4259;2170;2177;238.03
2993;2170;2176;1180
3179;2170;2176;1180
4259;2170;2176;1180
4259;2170;2172;252.56
4259;2170;2082;1288.54
4533;2170;2082;1288.54
3754;2170;2082;1288.54
4259;2170;2074;876.1
4533;2170;2074;876.1
3754;2170;2074;876.1
4259;2170;2072;1159.85
11857;2170;2072;1159.85
4533;2170;2072;1159.85
3754;2170;2072;1159.85
4259;2170;2064;1461.28
2638;2170;2057;1545.68
4259;2170;2057;1545.68
4259;2170;1701;1212.24
4951;2170;1701;1212.24
4259;2170;1678;2905.66
4259;2170;1665;3018.28
4259;2170;1657;1667.9
5179;2170;1657;1667.9
214;2170;1613;2448.44
491;2170;1613;2448.44
4259;2170;1613;2448.44
231;2170;1590;109.31
4259;2170;1590;109.31
596;2170;1555;2383.03
3463;2170;1555;2383.03
4259;2170;1555;2383.03
137;2170;1382;3381.08
4259;2170;1382;3381.08
2822;2170;1229;3651.49
4259;2170;1229;3651.49
2822;2170;1218;3188.48
4259;2170;1218;3188.48
4259;2170;1197;413.86
4259;2170;1175;1827.37
32;2170;1157;2147
3258;2170;1157;2147
4259;2170;1157;2147
32;2170;1154;1483.38
3258;2170;1154;1483.38
4259;2170;1154;1483.38
2143;2170;1128;472.35
4259;2170;1128;472.35
11857;2170;1128;472.35
4259;2170;580;3401.83
1355;2170;507;3682.84
4259;2170;507;3682.84
214;2170;351;2952.43
4259;2170;351;2952.43
214;2170;346;2747.06
4259;2170;346;2747.06
214;2170;340;3044.43
3320;2170;340;3044.43
4259;2170;340;3044.43
4259;2170;287;2426.7
4259;2170;273;4392.91
794;2170;210;3049.01
4259;2170;210;3049.01
24;2170;146;8896.58
4259;2170;146;8896.58
5265;2170;146;8896.58
4259;2172;2170;252.56
4951;2172;1701;1382.46
2993;2176;7490;459.03
3179;2176;7490;459.03
3871;2176;6776;2538.9
2922;2176;5934;650.28
2993;2176;5691;1678.67
2923;2176;4331;1339.65
2922;2176;4331;1339.65
2993;2176;4331;1339.65
3179;2176;4330;750.27
2993;2176;4317;2129.57
3179;2176;4317;2129.57
3926;2176;4317;2129.57
4951;2176;4317;2129.57
2143;2176;4057;1331.6
5496;2176;3974;1625.79
3179;2176;3885;5678.19
3179;2176;3797;10201.01
5209;2176;3714;10558.91
16963;2176;3410;1766.26
2293;2176;3410;1766.26
2993;2176;3410;1766.26
3179;2176;3410;1766.26
2143;2176;3410;1766.26
17083;2176;3410;1766.26
3179;2176;3304;6381.01
3179;2176;3153;3800.16
3179;2176;3144;3777.22
569;2176;3137;3529.22
3179;2176;3136;3636.35
3179;2176;3093;2829.74
1359;2176;3076;4240.3
3179;2176;3076;4240.3
1359;2176;3069;4433.91
3179;2176;3024;4141.89
3342;2176;3024;4141.89
4349;2176;3024;4141.89
218;2176;3007;3062.44
3000;2176;2997;2758.2
3179;2176;2997;2758.2
218;2176;2994;2549.42
3179;2176;2223;2427.54
3871;2176;2219;2286.17
3179;2176;2207;2542.48
4311;2176;2207;2542.48
3871;2176;2207;2542.48
3179;2176;2194;1202.32
3778;2176;2194;1202.32
329;2176;2191;862.41
2183;2176;2188;853.94
14485;2176;2188;853.94
2993;2176;2188;853.94
3179;2176;2188;853.94
3000;2176;2179;850.36
596;2176;2179;850.36
2222;2176;2179;850.36
3179;2176;2179;850.36
2993;2176;2177;1287.29
3179;2176;2177;1287.29
3490;2176;2177;1287.29
2993;2176;2170;1180
3179;2176;2170;1180
4259;2176;2170;1180
2923;2176;2157;449.02
2922;2176;2157;449.02
2922;2176;2121;539.54
2923;2176;2104;246.74
2922;2176;2104;246.74
3754;2176;2090;1138.61
2993;2176;2082;491.02
3179;2176;2082;491.02
4533;2176;2082;491.02
3754;2176;2082;491.02
4533;2176;2074;969.88
3754;2176;2074;969.88
125;2176;2072;1218.5
2993;2176;2072;1218.5
3179;2176;2072;1218.5
4533;2176;2072;1218.5
3754;2176;2072;1218.5
137;2176;2064;355.22
2009;2176;2064;355.22
3090;2176;2064;355.22
3179;2176;2064;355.22
3320;2176;2064;355.22
4533;2176;2064;355.22
2638;2176;2057;420.4
2993;2176;2057;420.4
3179;2176;2057;420.4
5209;2176;2057;420.4
125;2176;2050;2086.81
3179;2176;1701;2169.59
4951;2176;1701;2169.59
596;2176;1555;3491.18
3179;2176;1555;3491.18
2993;2176;1132;1555.65
2143;2176;1132;1555.65
2993;2176;1128;1601.83
3179;2176;1128;1601.83
2143;2176;1128;1601.83
2220;2176;1107;2446.18
3179;2176;1107;2446.18
4305;2176;1107;2446.18
137;2176;580;4355.07
2009;2176;580;4355.07
3090;2176;580;4355.07
24;2176;507;4674.52
1355;2176;507;4674.52
3179;2176;507;4674.52
3179;2176;340;4020.36
3320;2176;340;4020.36
4870;2176;287;3593.91
3490;2177;7490;856.53
2922;2177;4331;2209.63
2922;2177;4330;1442.68
3926;2177;4317;957.29
3490;2177;4130;812.68
3490;2177;3989;816.72
5523;2177;3989;816.72
5496;2177;3980;2219.89
3490;2177;3964;1057.62
3490;2177;3941;1135.16
2143;2177;3410;632.35
3490;2177;2985;2467.47
130;2177;2985;2467.47
1478;2177;2954;2306.34
3490;2177;2234;1201.05
3778;2177;2194;2489.04
329;2177;2191;2149.43
2183;2177;2188;2140.58
3490;2177;2188;2140.58
2222;2177;2179;2128.64
3490;2177;2179;2128.64
2993;2177;2176;1287.29
3179;2177;2176;1287.29
3490;2177;2176;1287.29
5496;2177;2170;238.03
3490;2177;2170;238.03
4259;2177;2170;238.03
3490;2177;2082;1464.67
4533;2177;2082;1464.67
3490;2177;2074;1108.44
4533;2177;2074;1108.44
3490;2177;2072;1397.08
4533;2177;2072;1397.08
3490;2177;2064;1597.85
2638;2177;2057;1679.39
3490;2177;1701;989.56
4951;2177;1701;989.56
3490;2177;1665;2833.55
3490;2177;1657;1441.87
5179;2177;1657;1441.87
596;2177;1555;2217.58
3490;2177;1555;2217.58
596;2177;1524;2620.11
3490;2177;1524;2620.11
137;2177;1382;3186.93
3490;2177;1382;3186.93
1942;2177;1197;207.37
3490;2177;1197;207.37
3490;2177;1128;563.33
2143;2177;1128;563.33
2220;2177;1107;2782.98
4248;2177;1074;3960.28
1355;2177;507;3481.49
3490;2177;507;3481.49
3320;2177;340;2837.84
3490;2177;340;2837.84
2547;2177;337;2705.33
3490;2177;302;3139.11
3490;2177;287;2309.09
4870;2177;287;2309.09
3490;2177;273;4483.77
3490;2177;270;3649.72
3490;2177;248;4829.29
794;2177;210;2933.71
5496;2179;5954;1122.31
2222;2179;4330;1266.62
2222;2179;4130;1410.12
596;2179;4059;3443
2222;2179;4059;3443
2660;2179;4059;3443
2222;2179;4029;3706.55
4329;2179;4029;3706.55
2222;2179;3989;1663.26
2222;2179;3980;1475.34
5496;2179;3977;1639.35
5496;2179;3974;1218.51
96;2179;3941;3262.93
2222;2179;3941;3262.93
2222;2179;3930;6836.99
3163;2179;3930;6836.99
28;2179;3930;6836.99
596;2179;3885;4965.92
2222;2179;3885;4965.92
1422;2179;3885;4965.92
24;2179;3830;11687.33
2222;2179;3830;11687.33
24;2179;3797;11030.87
2222;2179;3797;11030.87
24;2179;3714;11386.24
2222;2179;3714;11386.24
2222;2179;3406;6549.59
2660;2179;3406;6549.59
596;2179;3395;4871.59
2222;2179;3395;4871.59
2660;2179;3395;4871.59
214;2179;3364;5954.59
596;2179;3364;5954.59
2222;2179;3364;5954.59
2660;2179;3364;5954.59
324;2179;3364;5954.59
596;2179;3361;12060.77
2222;2179;3361;12060.77
5360;2179;3361;12060.77
596;2179;3339;11651.09
2222;2179;3339;11651.09
5360;2179;3339;11651.09
214;2179;3316;5885.47
4248;2179;3316;5885.47
596;2179;3316;5885.47
2222;2179;3316;5885.47
345;2179;3316;5885.47
5360;2179;3316;5885.47
596;2179;3304;5588.11
2222;2179;3304;5588.11
3378;2179;3304;5588.11
5309;2179;3304;5588.11
596;2179;3275;6574.38
2222;2179;3275;6574.38
2520;2179;3275;6574.38
2222;2179;3205;5679.91
5309;2179;3205;5679.91
214;2179;3179;4973.96
2222;2179;3179;4973.96
596;2179;3156;3024.55
2222;2179;3156;3024.55
3000;2179;3153;2955.07
2222;2179;3153;2955.07
569;2179;3153;2955.07
3000;2179;3144;2965.8
2222;2179;3144;2965.8
3000;2179;3137;2690.32
2222;2179;3137;2690.32
569;2179;3137;2690.32
3000;2179;3136;2795
596;2179;3136;2795
2222;2179;3136;2795
569;2179;3136;2795
3000;2179;3131;2722.97
596;2179;3131;2722.97
2222;2179;3131;2722.97
2222;2179;3125;3080.64
2222;2179;3098;2135.48
3000;2179;3093;2277.28
218;2179;3093;2277.28
596;2179;3093;2277.28
2222;2179;3093;2277.28
2222;2179;3077;6006.49
319;2179;3077;6006.49
2222;2179;3076;3617.53
1359;2179;3074;3747.96
24;2179;3024;3299.95
596;2179;3024;3299.95
2222;2179;3024;3299.95
3342;2179;3024;3299.95
4349;2179;3024;3299.95
3000;2179;2997;1970.79
218;2179;2997;1970.79
596;2179;2997;1970.79
2222;2179;2997;1970.79
3000;2179;2994;1835.08
2222;2179;2994;1835.08
1478;2179;2954;3949.58
2222;2179;2954;3949.58
2222;2179;2910;3287.92
1006;2179;2910;3287.92
2222;2179;2908;2930.25
1006;2179;2908;2930.25
2222;2179;2564;12120.38
2222;2179;2397;6983.87
3952;2179;2397;6983.87
2222;2179;2279;8088.04
324;2179;2279;8088.04
2222;2179;2234;967.85
24;2179;2223;2059.1
2222;2179;2223;2059.1
3090;2179;2223;2059.1
4311;2179;2223;2059.1
3871;2179;2223;2059.1
5360;2179;2223;2059.1
3871;2179;2222;1615.76
2222;2179;2219;1947.23
4311;2179;2219;1947.23
3871;2179;2219;1947.23
5360;2179;2219;1947.23
24;2179;2207;2089.53
596;2179;2207;2089.53
2222;2179;2207;2089.53
3090;2179;2207;2089.53
4311;2179;2207;2089.53
3871;2179;2207;2089.53
5360;2179;2207;2089.53
596;2179;2206;1264.65
2222;2179;2206;1264.65
3871;2179;2206;1264.65
24;2179;2194;380.63
596;2179;2194;380.63
1355;2179;2194;380.63
2222;2179;2194;380.63
2822;2179;2194;380.63
569;2179;2194;380.63
3179;2179;2194;380.63
3320;2179;2194;380.63
3378;2179;2194;380.63
1422;2179;2194;380.63
5209;2179;2194;380.63
3778;2179;2194;380.63
2222;2179;2177;2128.64
3490;2179;2177;2128.64
3000;2179;2176;850.36
596;2179;2176;850.36
2222;2179;2176;850.36
3179;2179;2176;850.36
3378;2179;2176;850.36
2222;2179;2170;1998.08
4259;2179;2170;1998.08
4349;2179;2170;1998.08
3148;2179;2109;242.29
2222;2179;2082;805.34
4533;2179;2082;805.34
3754;2179;2082;805.34
2222;2179;2074;1511.61
4533;2179;2074;1511.61
3754;2179;2074;1511.61
2222;2179;2072;1613.55
4533;2179;2072;1613.55
3754;2179;2072;1613.55
3000;2179;2064;537.31
2222;2179;2064;537.31
3754;2179;2064;537.31
214;2179;2057;452.42
137;2179;2057;452.42
596;2179;2057;452.42
1680;2179;2057;452.42
2009;2179;2057;452.42
2222;2179;2057;452.42
2638;2179;2057;452.42
3090;2179;2057;452.42
2222;2179;1739;3828.51
19582;2179;1739;3828.51
2222;2179;1701;3017.69
4951;2179;1701;3017.69
2222;2179;1665;4926.09
2660;2179;1665;4926.09
596;2179;1555;4339.9
2222;2179;1555;4339.9
596;2179;1524;4713.49
2222;2179;1524;4713.49
137;2179;1382;5251.6
2222;2179;1382;5251.6
1942;2179;1197;2332.76
2222;2179;1197;2332.76
596;2179;1175;2504.87
2222;2179;1175;2504.87
2660;2179;1175;2504.87
4521;2179;1175;2504.87
2222;2179;1128;2377.86
2143;2179;1128;2377.86
4248;2179;1074;6052.48
2222;2179;1074;6052.48
4869;2179;1074;6052.48
596;2179;994;3237.8
2222;2179;994;3237.8
319;2179;994;3237.8
596;2179;813;6298.26
2222;2179;813;6298.26
2660;2179;813;6298.26
4305;2179;813;6298.26
837;2179;599;5940.49
2222;2179;599;5940.49
137;2179;580;5191.31
333;2179;580;5191.31
2009;2179;580;5191.31
2222;2179;580;5191.31
2520;2179;580;5191.31
3090;2179;580;5191.31
4869;2179;580;5191.31
24;2179;507;5516.4
1355;2179;507;5516.4
2222;2179;507;5516.4
2822;2179;507;5516.4
4869;2179;507;5516.4
2222;2179;478;5678
214;2179;351;4663.44
2222;2179;351;4663.44
214;2179;346;4579.78
333;2179;346;4579.78
2222;2179;346;4579.78
24;2179;345;5026.04
214;2179;345;5026.04
2222;2179;345;5026.04
214;2179;340;4861.73
333;2179;340;4861.73
2222;2179;340;4861.73
3320;2179;340;4861.73
5209;2179;340;4861.73
333;2179;302;5166.44
2222;2179;302;5166.44
1531;2179;302;5166.44
2222;2179;273;5807.27
330;2179;193;11121.8
2222;2179;193;11121.8
5368;2180;2189;203.15
5368;2180;2188;129.49
14485;2188;7490;1304.67
2183;2188;6776;2015.04
14485;2188;6776;2015.04
14485;2188;6105;3196.49
14485;2188;5952;1495.51
2923;2188;5934;286.45
2541;2188;5712;0
3148;2188;5712;0
14485;2188;5702;1971.41
13088;2188;4374;4548.01
2923;2188;4331;1287.28
2183;2188;4330;1199.81
2923;2188;4330;1199.81
2922;2188;4330;1199.81
3370;2188;4330;1199.81
14485;2188;4317;2967.36
3926;2188;4317;2967.36
2183;2188;4130;1397.94
14485;2188;4130;1397.94
14485;2188;4119;1992.29
4329;2188;4078;3987.73
2183;2188;4059;3559.08
3090;2188;4059;3559.08
3126;2188;4059;3559.08
4089;2188;4059;3559.08
2183;2188;4029;3641.81
2183;2188;3992;7576.88
2987;2188;3992;7576.88
2183;2188;3989;1634.11
14485;2188;3989;1634.11
2183;2188;3980;1589.38
14485;2188;3980;1589.38
5496;2188;3980;1589.38
5496;2188;3977;1755.45
3589;2188;3977;1755.45
5496;2188;3974;1332.96
14485;2188;3973;2061.23
14485;2188;3964;1944.67
2183;2188;3941;3271.71
2183;2188;3930;6728.6
3163;2188;3930;6728.6
2183;2188;3885;4903.48
4089;2188;3885;4903.48
4940;2188;3885;4903.48
3029;2188;3797;11000.99
2183;2188;3797;11000.99
3029;2188;3714;11354.72
2183;2188;3714;11354.72
5209;2188;3714;11354.72
2009;2188;3682;12208.8
3029;2188;3670;12918.77
2183;2188;3670;12918.77
3029;2188;3577;11927.08
2183;2188;3577;11927.08
3029;2188;3550;13124.18
2183;2188;3550;13124.18
3029;2188;3484;13399.43
2183;2188;3484;13399.43
3029;2188;3469;13019.44
2183;2188;3469;13019.44
3029;2188;3448;10701.6
2183;2188;3448;10701.6
14485;2188;3410;2589.08
2183;2188;3406;6448.11
1758;2188;3382;4759.97
1767;2188;3370;5826.99
2183;2188;3370;5826.99
751;2188;3364;5844.81
2183;2188;3364;5844.81
2183;2188;3361;12043.3
4089;2188;3361;12043.3
2183;2188;3351;9041.1
4089;2188;3351;9041.1
2183;2188;3341;11005.93
4089;2188;3341;11005.93
2183;2188;3339;11644.55
4089;2188;3339;11644.55
2183;2188;3320;11978.61
4089;2188;3320;11978.61
2183;2188;3316;5846.38
2220;2188;3316;5846.38
2143;2188;3316;5846.38
4089;2188;3316;5846.38
4435;2188;3316;5846.38
2183;2188;3304;5548.93
5496;2188;3304;5548.93
4089;2188;3304;5548.93
2183;2188;3275;6546.77
5496;2188;3275;6546.77
4255;2188;3272;6721.04
2183;2188;3205;5618.47
2183;2188;3179;4926.96
2183;2188;3156;3040.63
2850;2188;3153;2946.96
2183;2188;3153;2946.96
569;2188;3153;2946.96
2850;2188;3144;2933.03
2183;2188;3144;2933.03
3000;2188;3143;2459.64
569;2188;3143;2459.64
218;2188;3137;2675.32
2183;2188;3137;2675.32
569;2188;3137;2675.32
2850;2188;3136;2782.44
2183;2188;3136;2782.44
569;2188;3136;2782.44
4375;2188;3136;2782.44
2183;2188;3131;2695.03
14485;2188;3125;2990.4
14485;2188;3105;2551.99
2850;2188;3093;2183.49
3000;2188;3093;2183.49
218;2188;3093;2183.49
2183;2188;3093;2183.49
4375;2188;3093;2183.49
1680;2188;3077;5919.4
2183;2188;3077;5919.4
8463;2188;3076;3536.76
2183;2188;3076;3536.76
14485;2188;3076;3536.76
1359;2188;3074;3663.75
1359;2188;3069;3713.36
2183;2188;3043;3365.64
2183;2188;3024;3288
3342;2188;3024;3288
4349;2188;3024;3288
218;2188;3007;2212.66
2850;2188;2997;1926.07
3000;2188;2997;1926.07
218;2188;2997;1926.07
2183;2188;2997;1926.07
2183;2188;2994;1767.35
4375;2188;2994;1767.35
5234;2188;2993;3171.01
3126;2188;2985;3711.49
130;2188;2985;3711.49
5281;2188;2983;2194.05
14485;2188;2979;1944.37
10122;2188;2979;1944.37
14485;2188;2976;1443.79
5083;2188;2976;1443.79
5234;2188;2975;3528.53
14485;2188;2967;2786.38
14485;2188;2964;2821.09
14485;2188;2962;2383.21
5234;2188;2962;2383.21
14485;2188;2960;2635.73
5234;2188;2960;2635.73
2183;2188;2948;4300.4
2183;2188;2939;3488.49
5282;2188;2939;3488.49
14485;2188;2922;1762.17
197;2188;2922;1762.17
14485;2188;2912;2635.29
2183;2188;2564;12216.48
2183;2188;2560;11883.3
1683;2188;2397;6905.71
2183;2188;2397;6905.71
3952;2188;2397;6905.71
2183;2188;2359;7934.24
2987;2188;2359;7934.24
2183;2188;2279;7978.79
2987;2188;2279;7978.79
2183;2188;2276;6555.09
2183;2188;2234;958.49
14485;2188;2234;958.49
2183;2188;2223;1948.91
4311;2188;2223;1948.91
3871;2188;2223;1948.91
2183;2188;2219;1835.24
4311;2188;2219;1835.24
14485;2188;2214;1671.34
4311;2188;2214;1671.34
2183;2188;2207;1985.1
4311;2188;2207;1985.1
3871;2188;2207;1985.1
2183;2188;2206;1188.22
14485;2188;2206;1188.22
4311;2188;2206;1188.22
3871;2188;2206;1188.22
14485;2188;2195;922.79
3778;2188;2195;922.79
2183;2188;2194;348.46
14485;2188;2194;348.46
4089;2188;2194;348.46
3778;2188;2194;348.46
5368;2188;2180;129.49
2183;2188;2177;2140.58
3490;2188;2177;2140.58
2183;2188;2176;853.94
14485;2188;2176;853.94
2993;2188;2176;853.94
3179;2188;2176;853.94
2183;2188;2170;2021.45
14485;2188;2170;2021.45
4089;2188;2170;2021.45
4259;2188;2170;2021.45
2923;2188;2167;720.87
2923;2188;2166;504.62
2923;2188;2162;1670.37
2923;2188;2157;549.64
2923;2188;2134;240.78
2922;2188;2134;240.78
2922;2188;2121;900.43
2923;2188;2110;152.13
3148;2188;2109;198.03
2923;2188;2106;607.79
2922;2188;2104;935.26
14485;2188;2096;1750.84
14485;2188;2090;1568.71
14485;2188;2089;1890.12
2183;2188;2082;872.97
4089;2188;2082;872.97
4533;2188;2082;872.97
3754;2188;2082;872.97
2183;2188;2074;1580.28
14485;2188;2074;1580.28
4533;2188;2074;1580.28
2183;2188;2072;1698.91
14485;2188;2072;1698.91
4089;2188;2072;1698.91
4533;2188;2072;1698.91
3754;2188;2072;1698.91
14485;2188;2069;1383.61
14485;2188;2067;1165.9
2183;2188;2064;573.13
14485;2188;2064;573.13
4089;2188;2064;573.13
4533;2188;2064;573.13
14485;2188;2059;1525.2
2183;2188;2057;487.03
14485;2188;2057;487.03
2638;2188;2057;487.03
4089;2188;2057;487.03
125;2188;2051;1237.96
10758;2188;2050;1686.31
2183;2188;2050;1686.31
125;2188;2050;1686.31
14485;2188;2050;1686.31
3097;2188;2050;1686.31
14485;2188;1739;3816.28
14485;2188;1737;3600.71
2183;2188;1701;3008.22
4089;2188;1701;3008.22
4951;2188;1701;3008.22
2183;2188;1678;4767.68
4559;2188;1678;4767.68
4089;2188;1678;4767.68
2183;2188;1665;4919.19
4089;2188;1665;4919.19
14485;2188;1657;3394.37
5179;2188;1657;3394.37
2183;2188;1638;6137.5
4869;2188;1638;6137.5
2183;2188;1613;4222.69
491;2188;1613;4222.69
2183;2188;1606;4056.19
2183;2188;1587;4463.57
4089;2188;1587;4463.57
2183;2188;1555;4343.48
2183;2188;1551;4430.2
3029;2188;1524;4707.18
2183;2188;1524;4707.18
137;2188;1382;5238.37
596;2188;1382;5238.37
2183;2188;1382;5238.37
2183;2188;1354;4783.66
2183;2188;1335;4987.31
2183;2188;1229;5648.56
2183;2188;1218;5175.46
2183;2188;1197;2342.47
2183;2188;1187;3731.16
2183;2188;1177;3977.48
2183;2188;1175;2603.11
14485;2188;1175;2603.11
4521;2188;1175;2603.11
14485;2188;1173;3399.22
4292;2188;1165;4067.04
32;2188;1157;4160.25
4292;2188;1145;3674.57
2183;2188;1128;2415.33
2143;2188;1128;2415.33
4435;2188;1128;2415.33
19582;2188;1122;1984.8
1966;2188;1121;2116.66
2183;2188;1107;2518.84
2220;2188;1107;2518.84
14485;2188;1107;2518.84
2183;2188;1084;7617.23
2183;2188;1074;6080.2
2183;2188;994;3327.63
5133;2188;951;5931.2
2183;2188;951;5931.2
2183;2188;907;5372.45
2183;2188;893;5085.65
1057;2188;893;5085.65
2183;2188;813;6412.79
4305;2188;813;6412.79
2183;2188;799;6626.24
4305;2188;799;6626.24
2183;2188;797;7643.2
4305;2188;797;7643.2
2183;2188;737;4784.88
4089;2188;737;4784.88
2183;2188;679;4155.6
4089;2188;679;4155.6
2183;2188;609;4818.15
4089;2188;609;4818.15
2183;2188;599;5918.24
4089;2188;599;5918.24
596;2188;580;5168.39
2183;2188;580;5168.39
3090;2188;580;5168.39
2183;2188;534;5840.27
4089;2188;534;5840.27
2183;2188;521;5653.03
4089;2188;521;5653.03
24;2188;507;5497.66
1355;2188;507;5497.66
2183;2188;507;5497.66
4089;2188;507;5497.66
5347;2188;507;5497.66
2183;2188;502;5472.86
4089;2188;502;5472.86
2183;2188;478;5654.99
4089;2188;478;5654.99
2183;2188;469;5603.14
4089;2188;469;5603.14
2183;2188;346;4563.79
3320;2188;346;4563.79
4089;2188;346;4563.79
2183;2188;345;5004.84
4089;2188;345;5004.84
2183;2188;342;4883.98
4089;2188;342;4883.98
2183;2188;340;4842.97
3320;2188;340;4842.97
4089;2188;340;4842.97
2183;2188;287;4444.26
4870;2188;287;4444.26
2183;2188;273;5895.62
2183;2188;248;6288.66
794;2188;210;5068
